L1-dcache-stores,LLC-loads,dTLB-stores,L1-dcache-load-misses,cache-references,dTLB-store-misses,L1-dcache-loads,L1-icache-load-misses,LLC-stores,branch-instructions,branch-loads,branch-load-misses,branch-misses,cache-misses,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,instructions,Class
11156745,471989,6400572,866340,927041,24195,7312605,420833,78729,6571887,6571887,239545,348770,303946,84613273,207713,13050546,24568,47930503,1
22880208,1081468,25129935,2619591,2319959,40379,19979494,1016601,301946,47821966,47821966,876204,587822,316244,111497505,257761,28521336,86736,101710250,1
163353707,2750550,177335016,7131821,9631611,199897,721269991,4897572,714842,106054561,105746907,3017122,3898240,1076738,1195977022,1153704,614867198,437527,1467690949,1
9182400,431170,7458148,1002810,1248108,24535,13444185,600829,91254,7557252,7557252,292614,289041,367307,78189945,224345,12191319,36657,38666389,1
7860626,471687,9351710,1075157,1104668,22235,13561610,527833,101785,7724359,7724359,301290,301928,289012,78603338,236287,12763728,32342,39641932,1
8423639,459241,9401240,907693,1025387,22412,8661814,405628,86440,7452059,7452059,262441,369466,344785,91072399,226037,13172551,27117,48060454,1
17887727,904470,18698542,2039833,2705091,46919,29320854,1198324,324615,48837392,48837392,910443,597948,354587,116556794,262229,28753286,90710,101237351,1
163177260,2368419,157383939,6880464,5581108,115209,497961228,3234838,472035,74299187,74286221,1933924,2214930,745839,889114186,759271,501695120,353902,1188393761,1
5588792,509322,9257784,1020939,972342,30060,8292455,417289,95811,7262481,7262481,284540,291744,417562,86933889,221613,10589297,34377,32998083,1
8622893,460798,7848923,967044,1349105,26842,15040513,708999,98540,7703557,7703557,304431,300287,318318,81681443,233810,11145661,21294,34782811,1
9265768,438089,9660269,1003223,1062362,22860,13325589,405659,85376,7490590,7490590,266390,290617,403099,82386301,208891,11668821,18980,43271750,1
48243983,1197804,76175297,3196697,2910271,51227,30181295,1560805,344469,59689750,59689750,929905,624863,385862,160481685,355209,64012282,126166,227639797,1
155330316,2155507,160486387,6098496,8985241,193204,727349811,5476892,679340,103944348,103838045,2895150,3180118,886125,1164083254,1068967,610763964,364194,1440048073,1
11337940,589706,11718207,1304033,1577206,30400,11558734,574267,93842,7398827,7398827,287724,280665,355157,79856993,218771,12388666,38400,38825930,1
10059398,540867,8133307,907882,1268430,28217,10263206,460675,94043,7765978,7765978,303336,309689,347175,86883858,246255,12825458,30554,39970775,1
12770786,559857,10843346,1188603,1227987,24935,14762042,526369,86327,7447545,7447545,266475,351674,336055,84588204,211835,13089324,21711,47962107,1
21100080,970067,20745717,2411508,2427884,50479,26686578,979633,322436,48585852,48585852,876172,605722,400513,116323591,262931,29453112,93094,103789245,1
206809968,2612951,212248262,8299961,10221244,217630,899413717,6135118,737529,125017197,125017197,4861577,4985063,897538,1248838569,1077167,640613752,357478,1554981208,1
5770149,469233,10690806,903181,1654003,29609,18897428,847069,94801,7600344,7600344,305589,277603,357050,81427500,210550,11999352,34489,37665330,1
8311748,532740,9341129,1037127,1333546,27100,14261252,634216,97535,7733962,7733962,306196,305173,326907,81397091,237377,12506450,25371,39395510,1
8394449,470189,10438803,1017081,1177428,27807,19402782,522794,87594,7486166,7486166,272207,344485,375432,90203966,212405,13099189,23092,47926371,1
18931643,956900,18919859,2181764,1910972,31310,22654346,1041193,323056,46976943,46976943,923698,580581,299366,114042111,248546,30283451,93250,106163224,1
138690701,2074467,123308056,5451719,5527977,72775,424569073,3207963,490558,203567206,202717074,2129743,2104035,436970,564684661,487449,334431564,356294,1137374328,1
6479730,374625,5815452,735023,920918,18766,6560967,430128,75227,5362494,5362494,259453,258175,372089,69386961,157414,8884073,28679,27994740,1
6370410,411436,6502590,721044,868418,19111,5243782,368036,80928,6128642,6128642,271890,280505,325003,71017202,173536,9472800,23923,30134360,1
5858239,336821,8254406,852389,775259,13679,11463198,445018,76158,5604709,5604709,240126,239016,250876,61200563,134152,9702491,18987,37289656,1
12741249,734283,12125797,1580750,4126581,57902,36693208,1781295,390537,53105840,53103631,1170249,1279586,745245,406874286,708572,36174078,125631,130155569,1
174421687,2519854,154935663,7167674,9297406,179026,780372517,6201395,696056,109106322,108802238,3887154,3435790,1173535,1203404259,1121767,613808224,366929,1461133684,1
8119082,461746,7966221,963667,1523715,26564,16345756,647148,92724,7330817,7330817,284618,283506,443448,87635994,226020,12187409,34256,38639902,1
9174738,439205,6570222,948086,1021622,26303,16095211,425107,97138,7714310,7714310,299900,307766,348300,86938618,242522,12700092,27212,39562450,1
8371664,458845,7723020,848965,1137747,27204,8362421,431366,87673,7480352,7480352,267245,356412,331344,93279538,226204,13010791,21693,47733938,1
18761183,896310,14657307,1960854,2555581,43535,13862324,925310,313480,46536965,46536965,884877,602264,383195,123631584,263102,28434497,79007,101358346,1
80809096,2097413,88912716,5705479,7834662,174002,156501022,2869476,646594,93991859,93771078,2645200,4257208,772076,1159562057,1079311,608342827,402799,1421864259,1
8268085,523664,8990212,927967,955809,25969,12286359,386668,82266,6380516,6380430,259955,258259,336581,75596994,209915,12012572,34052,37667052,1
8977733,425652,8844739,1038627,1757363,30706,14765355,702733,81306,6790693,6790693,265872,268311,335566,74831228,221387,12546294,29535,39362994,1
11637738,597874,13213677,1230892,1117727,24933,14927435,535475,79904,6562884,6562884,240905,320900,303802,79802025,201781,13016536,22786,47833263,1
22572069,1027435,19748774,2472621,3184584,49870,23704286,1377904,321961,46022041,46022041,924475,544467,358211,112103526,250927,29608323,87658,105553143,1
15140897,1100722,23730921,2426404,4300996,98838,191511980,2307932,482029,70706828,70706828,2997127,2847857,692021,501096418,591124,185166629,163849,529998972,1
7702966,450289,9274353,1194214,945656,21367,12311647,464641,96776,7756150,7756150,316399,291681,351068,83949197,214049,12468886,39564,39230792,1
7600766,501513,9100078,947796,928864,26640,8174004,308404,99093,7834364,7834364,308726,272837,303206,77277367,229486,12638674,27231,39437356,1
8405846,385568,7392259,944730,1146990,24245,13021891,430947,86780,7317798,7317798,270242,327598,305008,85459545,204465,13185980,24257,48135850,1
18041897,997145,19933866,2177263,3117002,47885,35450547,1532300,323403,49200082,49200082,895720,534765,245567,102110241,234412,30183819,86071,106844770,1
357605253,3763828,360686035,10448149,8623276,200594,637310153,4964611,636368,101466991,101414850,2811081,2781115,878255,1056767841,1062911,545066533,349695,1288480782,1
10240503,419192,6416123,1042756,1153942,20876,9245038,458644,87082,6370922,6370922,259182,284400,412578,88970021,224690,10551875,31723,32841381,1
10202495,502081,8059156,946476,1245209,25614,10083029,381327,88264,6866769,6866769,270654,312727,415003,94461715,251569,11188105,23540,34583405,1
11488227,427008,7032936,1176642,1124143,24242,12229499,438394,80851,6560420,6560420,241034,383596,310543,91839567,216836,11658039,18381,43247736,1
16441393,864087,20285286,1894437,1859933,39979,12406530,614534,300701,45694491,45694491,892946,577655,372714,115779736,251475,28770540,78740,102531688,1
149279325,2230001,156376022,5283452,7579777,166179,298959858,3824310,443581,83264638,83243897,2209652,1727125,659589,696201554,608851,429040819,209165,1009894623,1
8484373,370375,8129840,1147736,1293604,27296,12437159,472377,84929,7420719,7420719,291083,294636,376876,84579092,224825,11989703,35570,37648903,1
10971126,612982,11778420,1262681,1244819,28752,9223504,632608,94023,8070922,8070922,303756,307674,329115,78865238,241972,12731404,30826,39440407,1
10001888,383671,8997286,1016186,1143407,24200,11575683,504913,92298,7636674,7636674,284627,356796,309738,87777834,212318,13077243,21149,47940519,1
17002548,980362,19842410,2021092,2210396,39192,15834616,780167,304085,47852250,47852250,861452,587006,358238,117647575,255924,29628724,91717,105335662,1
145387915,1853130,144957089,5168026,5192797,116013,467569610,2853746,430523,80939243,80924241,2207014,2698301,1245562,1048749452,1041094,461497298,255632,1084519373,1
9984501,456994,7773696,1069132,1171962,21090,9176322,421266,83745,6370644,6370644,253568,255705,345361,76104662,212994,12207746,34896,38603189,1
9404333,472592,9558594,1290966,1291486,30185,3579923,373332,81374,6832929,6835781,267305,272770,327191,74886822,232795,11348466,25089,34940117,1
8203021,437878,10762106,735797,1048711,26288,13330348,451813,77115,6544807,6544807,237754,327760,331934,85648906,207378,11857139,19080,43862950,1
19996722,876639,17118779,2218757,1866435,45251,19796871,975828,308260,47946141,47946141,887154,584272,397865,113931320,257735,27203694,79717,97194359,1
221389660,2730471,222340201,6857855,8053136,173072,648196727,4748954,683404,115073691,114771013,4404139,4412132,930387,1202750629,1080391,618802828,396863,1493745903,1
6805345,405705,6233076,830781,1001072,25896,11069413,450058,87524,7302988,7302988,287463,276538,351009,82068134,207674,12029305,33834,37675410,1
7734592,403085,7874005,1030539,1745454,36584,22022864,765873,94946,7727258,7727258,303289,316285,335169,83879805,246367,12565340,26347,39283032,1
8609756,505171,6809970,817957,1177449,22505,17017030,496392,78908,7526888,7526888,268203,349307,263103,84663196,213034,13037669,22451,47910716,1
16899821,859462,17194400,1810157,2825215,51634,31245709,1351925,327135,48464238,48417123,891031,569459,357155,117400123,254408,31671068,94203,113866411,1
188878150,2376919,198412684,5526525,7078375,94441,449984763,5242427,586999,389160747,389160747,2385680,2434948,615683,1147579962,612902,12003349,24453,45189322,1
5830761,360949,4441609,629145,1446302,18199,9726395,647891,74386,5324229,5324315,248428,256055,374372,67379721,154805,8504510,17133,27037997,1
6938852,446361,6432808,899567,1066079,15481,9275514,445794,87284,6324877,6333279,297454,283929,338243,68122920,178533,9408490,26207,29739404,1
32963812,692492,25787091,2070976,1013765,13489,8380561,405941,89916,7284872,7284872,341945,259080,307923,64794170,147735,9704208,21387,37143844,1
110567981,1613914,113634957,5347569,2517133,51973,19248875,672958,150592,16081674,16081843,732252,869291,549804,294387715,378135,62059520,112309,226421564,1
190561312,2481128,206551584,7238624,10334972,222853,961856765,5717102,717895,107789637,107676542,3254753,3605248,1138756,1176626999,1115854,611603128,381152,1441193294,1
7619176,517640,9205568,1089309,1182189,22562,4371477,450709,90910,7557863,7557863,293643,280336,322016,78736550,225450,11975718,36196,37615459,1
8172989,464073,9063818,1113161,1042998,20846,17248893,706484,96490,7945228,7945228,304320,295589,304742,77430015,237640,12497827,24938,39394064,1
10207808,489216,7112436,826175,1084611,22056,7698833,311525,87933,7450910,7450910,267727,353250,339410,95792664,217133,12989527,23007,47782872,1
16694386,957994,19221948,1896579,2507259,44714,28222228,1053950,304153,46198191,46198191,887441,586030,285386,111808181,259914,28776365,92220,102387645,1
129215999,1932466,145013028,4987505,6659814,136337,739335837,3670103,800620,101467983,101467233,2912892,2034731,618460,816109750,747974,457173537,271316,1074552291,1
8593254,539850,8116324,939243,1153279,31667,18443083,474882,94221,7471291,7471291,298148,281357,340232,74773100,216734,11997582,33509,37605789,1
7525145,390331,7973578,967408,1239270,27557,14084898,529867,95836,7775236,7775236,304632,303620,310200,77723840,243014,12619571,29625,39372390,1
7298987,476445,8112281,763744,1275948,27440,12972928,535352,88567,7470452,7470452,265608,351284,265367,81050421,215089,13056092,22354,47831741,1
15472790,935565,19711283,1859055,2304878,43433,25391169,1152644,329820,47842984,47842984,892124,605216,395145,114864990,265868,29277579,88156,103692645,1
203649696,2579935,208260875,6944736,7240731,173061,550000861,3584265,672705,127643055,127643055,4890173,4846843,1236654,1257616709,1092017,639742232,391785,1551887634,1
8420238,402985,7998482,1168973,1001551,18300,11371982,504979,94078,7258782,7258782,288881,248332,301971,71227195,204480,11966423,33983,37548921,1
8762352,454568,9234946,1148752,1279419,28862,10483959,556704,94800,7708181,7708181,298445,268032,316411,76370959,235409,12695963,33138,39353796,1
9391766,376023,9562062,1176205,918952,19170,9028849,300631,89724,7501061,7501061,266695,317378,280133,82500339,201725,13085218,21166,47999269,1
18942082,873684,21083580,2195511,2299550,39148,24558300,1034732,325626,49212451,49212451,884592,563538,394719,114162007,253459,29764309,85533,105720837,1
209939405,2433031,190331632,7609593,4703802,113256,559838597,2858892,664931,106503913,106417859,3421196,2815057,776099,1056160737,1141947,599476438,440561,1410294349,1
8019244,471699,6804568,827730,978409,25364,13329344,431642,90584,7253491,7253491,287785,289995,374334,76874792,218040,12304502,38644,38599593,1
7273859,558260,9185008,779307,978372,23149,7066243,389661,91929,7718679,7718679,303796,311598,375321,83727149,240600,12577305,26243,39595138,1
7443197,431531,8031819,779515,962054,13871,4796091,306135,88221,7488751,7489004,271092,339654,419321,89478733,215584,13243261,22822,48456278,1
27227481,1241254,24745393,3084932,2441879,42371,31866215,1218777,305928,49019731,49019731,927432,598105,418709,118744443,271833,28181098,92054,101159129,1
149404311,1748909,149713990,5260787,7987084,194326,324182377,3316704,789241,103898811,103771321,2881831,4030453,790938,1198888461,1093448,591882006,351532,1382293278,1
6739891,533965,9548226,811911,1120455,23322,8376306,371030,87072,7444259,7444259,286418,289706,442456,83763347,218632,10598543,30375,33049718,1
9928052,520226,9717682,982965,900925,21178,8361425,351724,100901,8452597,8452597,321751,305627,376546,81584510,237263,11094296,24200,34717557,1
8355354,459230,9232926,974222,921600,25255,6485663,266368,89055,7456157,7456157,268170,349652,343346,86550260,212655,13098803,24284,47999971,1
17420310,863476,19508001,2047259,2186285,42084,20447901,1005229,324390,50219061,50219061,852551,591527,380938,115127912,256826,30617774,84574,108450381,1
159091689,2169595,175326767,5409404,6181309,134234,574977976,2987975,475867,82717687,82687862,2266653,2034158,710602,822686436,759448,491852427,339884,1154209340,1
7550046,401097,10074338,1010085,1278846,25917,9933942,651940,91396,7373974,7373974,279645,258656,355069,72328166,208242,12206488,33571,38659046,1
10834902,384791,6569232,1146669,1178679,28160,11915732,474991,103272,8593852,8593852,315708,304227,305816,80605866,249755,12587953,24412,39614854,1
8039468,489749,10998066,1065115,1044690,19896,10035516,336621,88697,7444900,7444900,267276,346203,396657,102143960,215640,13063277,22498,47870926,1
15429921,889823,21450966,2297023,2194857,40022,32895474,898556,308315,48432879,48432879,888849,583105,336713,111669201,263887,29170931,86766,103211774,1
213731467,2443154,205605483,7805399,7484956,180453,741232280,5345394,690007,105827764,105505819,3207727,4739856,1314282,1240470888,1088888,530331628,391377,1272025653,1
6859244,420077,7775170,876559,1194021,24789,5565594,324560,93840,7280037,7280037,284490,289749,408324,83354892,223435,11898683,34554,37513075,1
9124551,593381,10477411,1033549,1366821,27570,10364717,565934,94293,7724695,7723785,297421,305634,375650,82441989,240372,12626342,35762,39243830,1
9442929,555008,10049865,1054604,1169838,18871,16438261,600413,81240,7529452,7529452,268508,352287,344044,91579184,216439,12966561,24935,47787909,1
